t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.0,0.0,2.5,-0.6365974753544631,-36.47434858649417,0.0,-5.757906641679355e-40,0.0
0.08406817239143542,0.3507666954795851,2.240689242691844,-0.6365974753544631,-36.47434858649417,4.6792005472030374e-32,-5.757906641679355e-40,3.6462917132437322
0.16813634478287084,0.7015333909591702,1.9813784853836882,-0.6365974753544631,-36.47434858649417,2.076364045088156,2.1360607070411385e-31,11.730350483571364
0.25220451717430625,1.0523000864387553,1.7220677280755323,-0.6365974753544631,-36.47434858649417,1.811680348786237,10.001329565203239,10.396554667354721
0.3362726895657417,1.4030667819183404,1.4627569707673762,-0.6085680563013176,-34.86838117254536,1.6727173603023269,18.727743547316,9.264582632067933
0.4203408619571771,1.7609630749779357,1.2133785696826038,-0.5546836459170484,-31.781031875975835,1.3539250565555525,26.784807350455633,7.405685180270685
0.5044090343486125,2.1317710187886,0.983637819443764,-0.4744495771532463,-27.18395836264754,1.042805026878303,33.3063278560872,5.661227857778865
0.588477206740048,2.5197993279926627,0.784355670796084,-0.37001961501800384,-21.200562277587153,0.7788644666763664,38.329260501608765,4.221347413333417
0.6725453791314834,2.926486936994905,0.6266073516372382,-0.24436359531579183,-14.001002678237684,0.5777497639789592,42.08085706594142,3.1401813031744528
0.7566135515229188,3.349737988472612,0.521071144881372,-0.10084566025434488,-5.778030714784154,0.4336056976498263,44.8637340905369,2.3683770237292388
0.8406817239143543,3.7837319777258873,0.4771557625486536,0.05734128310489236,3.2854135137751452,0.33205649821517547,46.952304971835154,1.8233886854253374
0.9247498963057896,4.219225245311218,0.5021549105591591,0.22750061162651017,13.0348248828439,0.2598013220096755,48.551738597539405,1.435612585459536
1.008818068697225,4.6441956913245885,0.6005391751983573,0.4074781427530437,23.346777823578677,0.20838899001487915,49.803136997083506,1.158778367618777
1.0928862410886604,5.044690375576729,0.7734071924808383,0.5955805040835859,34.12424924426356,0.17128516851465245,50.80689497094602,0.9587107947023533
1.176954413480096,5.405795208666138,1.0181164955995956,0.790509517879648,45.292859039425316,0.1443489176087601,51.63193305807667,0.8133113451223866
1.2610225858715314,5.712661797790918,1.328136236894114,0.9912731204949622,56.79576614912444,0.12470492552612457,52.32722591907606,0.7072514948150516
1.3450907582629668,5.951541435387076,1.6931237192210091,1.1971210443034879,68.5899834048835,0.11036571158553621,52.927898552346356,0.6297943461749955
1.4291589306544021,6.110775411833027,2.0992319366441583,1.4074917724414346,80.64333826028188,0.09987692221291945,53.459502755798184,0.573888786582967
1.5132271030458375,6.1816943261765065,2.529638548003394,1.6219712199467298,92.93210539463298,0.09263312054080702,53.94058506762716,0.5356239484679043
1.5972952754372731,6.159381057744182,2.965277689455657,1.8402585894952936,105.43905039077822,0.08782675057895657,54.386775787107894,0.5110253570415106
1.6813634478287085,6.043256168068059,3.3857468958324226,2.062157040802422,118.15289513116588,0.0850879114028766,54.809815417012366,0.498301765419382
1.7654316202201439,5.8374408276775105,3.770349793862744,2.2875524735420933,131.06710214867385,0.08426383237541692,55.21966273929099,0.4966219544620529
1.8494997926115793,5.550875822285386,4.099226429089412,2.5164063893466464,144.17946564931705,0.0852393560988849,55.625540677703185,0.5054571664380344
1.9335679650030146,5.19717297865386,4.354517717464823,2.7487562268070134,157.49213070634676,0.08798337477530577,56.03611747144383,0.5245738312603175
2.01763613739445,4.794190228654484,4.521503485470212,2.984716908351067,171.01168188985147,0.0924358163980175,56.45991152117622,0.5534212579050094
2.1017043097858856,4.363336590505845,4.589653951407689,3.224486150930555,184.74944754670457,0.09842393358062916,56.905151875637245,0.5907128201634866
2.185772482177321,3.9286241994466664,4.553536357730524,3.4683493370425555,198.7217788895355,0.10562007570624787,57.37923550233661,0.6341878382695249
2.2698406545687564,3.5154945998653235,4.41352465299417,3.716680386611517,212.95009995189102,0.11350509830335356,57.887981157193614,0.680346612177995
2.353908826960192,3.1494511670339924,4.1762662521008025,3.969936287696547,227.4605942208459,0.12130326706275323,58.434707006231534,0.7241134161364633
2.437976999351627,2.8545307041123187,3.854861112030688,4.228642477455915,242.28336702796827,0.1279429716327334,59.01899469609997,0.7589569304062707
2.5220451717430628,2.651649749240133,3.4687022565533425,4.493363750609871,257.4507787270198,0.13221741289702318,59.635264192712306,0.7782211024297938
2.606113344134498,2.556870761838975,3.0429132394795917,4.764654834523268,272.9946128547869,0.13316571836429106,60.27212261056529,0.7773977939521493
2.6901815165259335,2.5796592822060687,2.607298700175755,5.042993603000689,288.94224956341213,0.13047355122025717,60.9135487801712,0.7561607848470073
2.774249688917369,2.721259644035249,2.1947109143128496,5.328713493480911,305.3127934108689,0.12469212142570205,61.54200744973018,0.7188084172181051
2.8583178613088043,2.9734065228273403,1.8387596605872711,5.621959216108945,322.1145356777193,0.1169767675883508,62.14261840883096,0.6723129323895343
2.94238603370024,3.3176810222587063,1.570889519372012,5.922687547998971,339.3449998750272,0.1085890655405973,62.706066425998685,0.6237659816627943
3.026454206091675,3.7258522291402265,1.4170207136111266,6.230710433113427,356.9934111855286,0.10060951139896852,63.22911296700294,0.5788777966463297
3.1105223784831106,4.1614619956733465,1.394141141623046,6.5457581305087045,375.0443145915927,0.09375650640996631,63.7137239788703,0.5412830821263971
3.1945905508745462,4.5827212524936405,1.507366501223322,6.867545168841228,393.4813537900607,0.08841549769093277,64.16532576888702,0.5130673122444819
3.2786587232659814,4.946549091734557,1.7480086565217758,7.195823613162205,412.2903231547731,0.08487035360205732,64.5912012473082,0.3494307678441415
3.362726895657417,5.213361715517289,2.0931033787410183,7.530420312772146,431.46130188142934,0.0,65.00000064773005,-1.7823946475148788e-17
