model_id,split,regime,sample_count,throw_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_rate_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg
baseline_active,train,attached,116,14,0.09695483429,0.008961405627,0.01141335049,0.2966548439,0.6565762732,2.273884092,0.1967092957
baseline_active,train,transition,532,20,0.08532344806,0.09980203982,0.07826325676,0.3881402473,3.507574749,4.804727325,0.9424508608
baseline_active,train,post_stall,2851,20,0.3498300345,0.5613607462,0.2734293472,0.4380016814,23.29767066,10.19946787,9.468024785
baseline_active,heldout,attached,65,8,0.01866203669,0.01110558288,0.01043726237,0.2470965464,0.5433015752,1.631614467,0.3059785683
baseline_active,heldout,transition,265,10,0.2094612717,0.2406973343,0.1836549853,0.4787660186,7.089628424,9.904043333,3.748940345
baseline_active,heldout,post_stall,1420,10,0.4226724755,0.7662403252,0.2769398659,0.4124858829,25.75306531,12.0346116,9.053939693
coefficient_candidate,train,attached,116,14,0.09692982104,0.008845527195,0.01129818794,0.2947040061,0.6629098485,2.27434698,0.1994508891
coefficient_candidate,train,transition,532,20,0.08333843987,0.08070199684,0.06593230097,0.3455057604,3.677961915,4.889405406,1.335527659
coefficient_candidate,train,post_stall,2851,20,0.3386853186,0.3542369031,0.2134563253,0.3471584872,26.6621604,11.22245617,14.70083215
coefficient_candidate,heldout,attached,65,8,0.01865906981,0.01107337639,0.01040588757,0.2462929406,0.5442762068,1.630648908,0.3076914857
coefficient_candidate,heldout,transition,265,10,0.2049050277,0.2234279296,0.174575699,0.4465967499,7.171805365,10.06697691,3.102824753
coefficient_candidate,heldout,post_stall,1420,10,0.4111158696,0.5471525956,0.2095721063,0.3214425921,28.38254508,13.05545406,12.92136742
