t_read_host_s,line_text
0.2946529,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,1321262737"
1.0533037,"RX_EVENT,0,0,1322016903,32768,32768,32768,32768"
1.0533037,"OK_EVENT,SET_NEUTRAL"
1.0533037,"COMMIT_EVENT,0,0,1322016903,1322022249,65949,1500,1500,1500,1500,1500,1500,1500,1500"
6.5118283,"RX_EVENT,0,0,1327455489,32768,32768,32768,32768"
6.5118283,"COMMIT_EVENT,0,0,1327455489,1327462249,66221,1500,1500,1500,1500,1500,1500,1500,1500"
6.55324,"RX_EVENT,1,0,1327493156,32768,32768,32768,32768"
6.55324,"COMMIT_EVENT,1,0,1327493156,1327502249,66223,1500,1500,1500,1500,1500,1500,1500,1500"
6.5837134,"RX_EVENT,2,0,1327534440,32768,32768,32768,32768"
6.5837134,"COMMIT_EVENT,2,0,1327534440,1327542249,66225,1500,1500,1500,1500,1500,1500,1500,1500"
6.6166259,"RX_EVENT,3,0,1327566136,32768,32768,32768,32768"
6.6166259,"COMMIT_EVENT,3,0,1327566136,1327582249,66227,1500,1500,1500,1500,1500,1500,1500,1500"
6.646,"RX_EVENT,4,0,1327597759,32768,32768,32768,32768"
6.646,"COMMIT_EVENT,4,0,1327597759,1327602249,66228,1500,1500,1500,1500,1500,1500,1500,1500"
6.6718946,"RX_EVENT,5,0,1327627053,32768,32768,32768,32768"
6.6951234,"COMMIT_EVENT,5,0,1327627053,1327642249,66230,1500,1500,1500,1500,1500,1500,1500,1500"
6.6951234,"RX_EVENT,6,0,1327652823,32768,32768,32768,32768"
6.6951234,"COMMIT_EVENT,6,0,1327652823,1327662250,66231,1500,1500,1500,1500,1500,1500,1500,1500"
6.7240126,"RX_EVENT,7,0,1327676225,32768,32768,32768,32768"
6.7240126,"COMMIT_EVENT,7,0,1327676225,1327682249,66232,1500,1500,1500,1500,1500,1500,1500,1500"
6.7572036,"RX_EVENT,8,0,1327705343,32768,32768,32768,32768"
6.7572036,"COMMIT_EVENT,8,0,1327705343,1327722249,66234,1500,1500,1500,1500,1500,1500,1500,1500"
6.790419,"RX_EVENT,9,0,1327738564,32768,32768,32768,32768"
6.790419,"COMMIT_EVENT,9,0,1327738564,1327742249,66235,1500,1500,1500,1500,1500,1500,1500,1500"
6.8233939,"RX_EVENT,10,0,1327771926,32768,32768,32768,32768"
6.8233939,"COMMIT_EVENT,10,0,1327771926,1327782249,66237,1500,1500,1500,1500,1500,1500,1500,1500"
6.8575063,"RX_EVENT,11,0,1327804345,32768,32768,32768,32768"
6.8575063,"COMMIT_EVENT,11,0,1327804345,1327822249,66239,1500,1500,1500,1500,1500,1500,1500,1500"
6.885632,"RX_EVENT,12,0,1327838468,32768,32768,32768,32768"
6.885632,"COMMIT_EVENT,12,0,1327838468,1327842249,66240,1500,1500,1500,1500,1500,1500,1500,1500"
6.9184945,"RX_EVENT,13,0,1327866710,32768,32768,32768,32768"
6.9184945,"COMMIT_EVENT,13,0,1327866710,1327882249,66242,1500,1500,1500,1500,1500,1500,1500,1500"
6.9482295,"RX_EVENT,14,0,1327899444,32768,32768,32768,32768"
6.9482295,"COMMIT_EVENT,14,0,1327899444,1327902249,66243,1500,1500,1500,1500,1500,1500,1500,1500"
6.9700562,"RX_EVENT,15,0,1327929123,32768,32768,32768,32768"
6.9967017,"COMMIT_EVENT,15,0,1327929123,1327942249,66245,1500,1500,1500,1500,1500,1500,1500,1500"
6.9967017,"RX_EVENT,16,0,1327951164,32768,32768,32768,32768"
6.9967017,"COMMIT_EVENT,16,0,1327951164,1327962249,66246,1500,1500,1500,1500,1500,1500,1500,1500"
7.0234993,"RX_EVENT,17,0,1327977708,32768,32768,32768,32768"
7.0234993,"COMMIT_EVENT,17,0,1327977708,1327982249,66247,1500,1500,1500,1500,1500,1500,1500,1500"
7.0525219,"RX_EVENT,18,0,1328004395,32768,32768,32768,32768"
7.0525219,"COMMIT_EVENT,18,0,1328004395,1328022249,66249,1500,1500,1500,1500,1500,1500,1500,1500"
7.0821678,"RX_EVENT,19,0,1328033759,32768,32768,32768,32768"
7.0821678,"COMMIT_EVENT,19,0,1328033759,1328042249,66250,1500,1500,1500,1500,1500,1500,1500,1500"
7.1102951,"RX_EVENT,20,0,1328063469,32768,32768,32768,32768"
7.1403738,"COMMIT_EVENT,20,0,1328063469,1328082249,66252,1500,1500,1500,1500,1500,1500,1500,1500"
7.1403738,"RX_EVENT,21,0,1328091489,32768,32768,32768,32768"
7.1403738,"COMMIT_EVENT,21,0,1328091489,1328102249,66253,1500,1500,1500,1500,1500,1500,1500,1500"
7.176153,"RX_EVENT,22,0,1328121694,32768,32768,32768,32768"
7.176153,"COMMIT_EVENT,22,0,1328121694,1328122249,66254,1500,1500,1500,1500,1500,1500,1500,1500"
7.2073424,"RX_EVENT,23,0,1328157715,32768,32768,32768,32768"
7.2073424,"COMMIT_EVENT,23,0,1328157715,1328162249,66256,1500,1500,1500,1500,1500,1500,1500,1500"
7.2443262,"RX_EVENT,24,0,1328188942,32768,32768,32768,32768"
7.2443262,"COMMIT_EVENT,24,0,1328188942,1328202250,66258,1500,1500,1500,1500,1500,1500,1500,1500"
7.2803739,"RX_EVENT,25,0,1328225539,32768,32768,32768,32768"
