relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed,dense_table_partition
chunk_manifests/w01_primitive_rows/c00000.json,744,0.00070953369140625,False,False,True,False
chunk_manifests/w01_primitive_rows/c00001.json,746,0.0007114410400390625,False,False,True,False
chunk_manifests/w01_primitive_rows/c00002.json,748,0.000713348388671875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00003.json,747,0.0007123947143554688,False,False,True,False
chunk_manifests/w01_primitive_rows/c00004.json,747,0.0007123947143554688,False,False,True,False
chunk_manifests/w01_primitive_rows/c00005.json,748,0.000713348388671875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00006.json,747,0.0007123947143554688,False,False,True,False
chunk_manifests/w01_primitive_rows/c00007.json,747,0.0007123947143554688,False,False,True,False
chunk_manifests/w01_primitive_rows/c00008.json,748,0.000713348388671875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00009.json,748,0.000713348388671875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00010.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00011.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00012.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00013.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00014.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00015.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00016.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00017.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00018.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00019.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00020.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00021.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00022.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00023.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00024.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00025.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00026.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00027.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00028.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00029.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00030.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00031.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00032.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00033.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00034.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00035.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00036.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00037.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00038.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00039.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00040.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00041.json,749,0.0007143020629882812,False,False,True,False
chunk_manifests/w01_primitive_rows/c00042.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00043.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00044.json,749,0.0007143020629882812,False,False,True,False
chunk_manifests/w01_primitive_rows/c00045.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00046.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00047.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00048.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00049.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00050.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00051.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00052.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00053.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00054.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00055.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00056.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00057.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00058.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00059.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00060.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00061.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00062.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00063.json,749,0.0007143020629882812,False,False,True,False
chunk_manifests/w01_primitive_rows/c00064.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00065.json,746,0.0007114410400390625,False,False,True,False
chunk_manifests/w01_primitive_rows/c00066.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00067.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00068.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00069.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00070.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00071.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00072.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00073.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00074.json,750,0.0007152557373046875,False,False,True,False
chunk_manifests/w01_primitive_rows/c00075.json,751,0.0007162094116210938,False,False,True,False
chunk_manifests/w01_primitive_rows/c00076.json,749,0.0007143020629882812,False,False,True,False
manifests/frozen_w01_controller_bundle.json,18966146,18.087526321411133,False,False,True,False
manifests/frozen_w01_controller_bundle_all_candidates.json,77619725,74.02393817901611,False,False,True,False
manifests/primitive_variant_registry.json,24564030,23.426084518432617,False,False,True,False
manifests/r5_transition_training_manifest.json,2524,0.002407073974609375,False,False,True,False
manifests/run_manifest.json,10907,0.010401725769042969,False,False,True,False
manifests/table_manifest.json,1146595,1.0934782028198242,False,False,True,False
metrics/boundary_summary.csv,92,8.7738037109375e-05,False,False,True,False
metrics/boundary_use_summary.csv,259,0.00024700164794921875,False,False,True,False
metrics/chunk_summary.csv,15601,0.014878273010253906,False,False,True,False
metrics/coverage_summary.csv,1974,0.0018825531005859375,False,False,True,False
metrics/entry_role_compatibility_by_primitive.csv,413,0.00039386749267578125,False,False,True,False
metrics/entry_role_rejection_summary.csv,343,0.00032711029052734375,False,False,True,False
metrics/environment_coverage.csv,136,0.00012969970703125,False,False,True,False
metrics/failure_summary.csv,86,8.20159912109375e-05,False,False,True,False
metrics/file_size_audit.csv,17203,0.01640605926513672,False,False,True,False
metrics/frozen_w01_controller_bundle_summary.csv,155683,0.14847087860107422,False,False,True,False
metrics/launch_gate_candidate_availability.csv,29148,0.027797698974609375,False,False,True,False
metrics/launch_gate_entry_role_audit.csv,26988,0.025737762451171875,False,False,True,False
metrics/launch_gate_outcome_audit.csv,22778,0.021722793579101562,False,False,True,False
metrics/outcome_summary.csv,58,5.53131103515625e-05,False,False,True,False
metrics/primitive_variant_registry.csv,16876766,16.094938278198242,False,False,True,False
