stage_id,start_state_family,transition_entry_class,transition_exit_class,primitive_id,primitive_family,entry_role,regime_label,accepted_count,weak_count,failed_count,rejected_count,blocked_count,continuation_valid_count,terminal_useful_count,hard_failure_count,entry_role_rejection_count,total_rows,rejection_rate,active_primitive_family,launch_gate_rows_exist,non_rejected_launch_gate_rows,expected_launch_gate_rows_per_active_primitive,expected_full_dense_launch_gate_rows_present,credible_launch_gate_outcome,r5_launch_entry_gate_passed,entry_role_compatible,launch_gate_candidate_rows
W01,inflight_boundary_near,boundary_near,hard_failure,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,1,0,0,0,0,1,0,1,0.0,True,False,1,5120,False,False,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,11,43,0,0,0,54,0,0,0,54,0.0,True,False,54,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,14,41,0,0,0,55,0,0,0,55,0.0,True,False,55,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,12,41,0,0,0,53,0,0,0,53,0.0,True,False,53,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,13,42,0,0,0,55,0,0,0,55,0.0,True,False,55,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,11,43,0,0,0,54,0,0,0,54,0.0,True,False,54,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,15,45,0,0,0,60,0,0,0,60,0.0,True,False,60,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,13,45,0,0,0,58,0,0,0,58,0.0,True,False,58,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,14,43,0,0,0,57,0,0,0,57,0.0,True,False,57,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,7,5,0,0,0,12,0,0,0,12,0.0,True,False,12,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,4,7,0,0,0,11,0,0,0,11,0.0,True,False,11,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,6,6,0,0,0,12,0,0,0,12,0.0,True,False,12,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,5,5,0,0,0,10,0,0,0,10,0.0,True,False,10,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,8,4,0,0,0,12,0,0,0,12,0.0,True,False,12,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,3,2,0,0,0,5,0,0,0,5,0.0,True,False,5,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,5,3,0,0,0,8,0,0,0,8,0.0,True,False,8,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,4,4,0,0,0,8,0,0,0,8,0.0,True,False,8,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,785,0,0,0,0,785,0,0,785,0.0,True,False,785,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,786,0,0,0,0,786,0,0,786,0.0,True,False,786,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,785,0,0,0,0,785,0,0,785,0.0,True,False,785,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,786,0,0,0,0,786,0,0,786,0.0,True,False,786,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,785,0,0,0,0,785,0,0,785,0.0,True,False,785,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,786,0,0,0,0,786,0,0,786,0.0,True,False,786,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,784,0,0,0,0,784,0,0,784,0.0,True,False,784,5120,False,True,False,True,0
W01,inflight_boundary_near,boundary_near,safe_terminal,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,785,0,0,0,0,785,0,0,785,0.0,True,False,785,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,245,342,0,0,0,587,0,0,0,587,0.0,True,False,587,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,236,349,0,0,0,585,0,0,0,585,0.0,True,False,585,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,241,345,0,0,0,586,0,0,0,586,0.0,True,False,586,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,239,351,0,0,0,590,0,0,0,590,0.0,True,False,590,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,244,346,0,0,0,590,0,0,0,590,0.0,True,False,590,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,239,349,0,0,0,588,0,0,0,588,0.0,True,False,588,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,243,342,0,0,0,585,0,0,0,585,0.0,True,False,585,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,247,339,0,0,0,586,0,0,0,586,0.0,True,False,586,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,219,620,0,0,0,839,0,0,0,839,0.0,True,False,839,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,227,607,0,0,0,834,0,0,0,834,0.0,True,False,834,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,216,635,0,0,0,851,0,0,0,851,0.0,True,False,851,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,229,618,0,0,0,847,0,0,0,847,0.0,True,False,847,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,207,609,0,0,0,816,0,0,0,816,0.0,True,False,816,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,228,633,0,0,0,861,0,0,0,861,0.0,True,False,861,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,230,608,0,0,0,838,0,0,0,838,0.0,True,False,838,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,229,614,0,0,0,843,0,0,0,843,0.0,True,False,843,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,179,315,0,0,0,494,0,0,0,494,0.0,True,False,494,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,178,323,0,0,0,501,0,0,0,501,0.0,True,False,501,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,192,291,0,0,0,483,0,0,0,483,0.0,True,False,483,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,173,310,0,0,0,483,0,0,0,483,0.0,True,False,483,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,193,321,0,0,0,514,0,0,0,514,0.0,True,False,514,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,179,292,0,0,0,471,0,0,0,471,0.0,True,False,471,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,180,317,0,0,0,497,0,0,0,497,0.0,True,False,497,5120,False,True,False,True,0
W01,inflight_lift_region,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,173,318,0,0,0,491,0,0,0,491,0.0,True,False,491,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,585,1076,0,0,0,1661,0,0,0,1661,0.0,True,False,1661,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,585,1080,0,0,0,1665,0,0,0,1665,0.0,True,False,1665,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,593,1070,0,0,0,1663,0,0,0,1663,0.0,True,False,1663,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,584,1079,0,0,0,1663,0,0,0,1663,0.0,True,False,1663,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,580,1080,0,0,0,1660,0,0,0,1660,0.0,True,False,1660,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,591,1073,0,0,0,1664,0,0,0,1664,0.0,True,False,1664,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,583,1082,0,0,0,1665,0,0,0,1665,0.0,True,False,1665,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,583,1081,0,0,0,1664,0,0,0,1664,0.0,True,False,1664,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,211,772,0,0,0,983,0,0,0,983,0.0,True,False,983,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,215,768,0,0,0,983,0,0,0,983,0.0,True,False,983,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,202,779,0,0,0,981,0,0,0,981,0.0,True,False,981,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,205,774,0,0,0,979,0,0,0,979,0.0,True,False,979,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,204,787,0,0,0,991,0,0,0,991,0.0,True,False,991,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,216,800,0,0,0,1016,0,0,0,1016,0.0,True,False,1016,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,206,787,0,0,0,993,0,0,0,993,0.0,True,False,993,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,196,769,0,0,0,965,0,0,0,965,0.0,True,False,965,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,208,348,0,0,0,556,0,0,0,556,0.0,True,False,556,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,200,352,0,0,0,552,0,0,0,552,0.0,True,False,552,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,206,350,0,0,0,556,0,0,0,556,0.0,True,False,556,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,209,349,0,0,0,558,0,0,0,558,0.0,True,False,558,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,204,345,0,0,0,549,0,0,0,549,0.0,True,False,549,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,194,326,0,0,0,520,0,0,0,520,0.0,True,False,520,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,196,346,0,0,0,542,0,0,0,542,0.0,True,False,542,5120,False,True,False,True,0
W01,inflight_nominal,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,206,365,0,0,0,571,0,0,0,571,0.0,True,False,571,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,68,281,0,0,0,349,0,0,0,349,0.0,True,False,349,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,62,285,0,0,0,347,0,0,0,347,0.0,True,False,347,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,66,279,0,0,0,345,0,0,0,345,0.0,True,False,345,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,65,284,0,0,0,349,0,0,0,349,0.0,True,False,349,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,65,281,0,0,0,346,0,0,0,346,0.0,True,False,346,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,67,281,0,0,0,348,0,0,0,348,0.0,True,False,348,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,66,283,0,0,0,349,0,0,0,349,0.0,True,False,349,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,64,282,0,0,0,346,0,0,0,346,0.0,True,False,346,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,33,155,0,0,0,188,0,0,0,188,0.0,True,False,188,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,41,148,0,0,0,189,0,0,0,189,0.0,True,False,189,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,31,157,0,0,0,188,0,0,0,188,0.0,True,False,188,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,42,152,0,0,0,194,0,0,0,194,0.0,True,False,194,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,43,148,0,0,0,191,0,0,0,191,0.0,True,False,191,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,36,151,0,0,0,187,0,0,0,187,0.0,True,False,187,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,40,155,0,0,0,195,0,0,0,195,0.0,True,False,195,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,41,147,0,0,0,188,0,0,0,188,0.0,True,False,188,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,114,629,0,0,0,743,0,0,0,743,0.0,True,False,743,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,102,642,0,0,0,744,0,0,0,744,0.0,True,False,744,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,118,629,0,0,0,747,0,0,0,747,0.0,True,False,747,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,103,634,0,0,0,737,0,0,0,737,0.0,True,False,737,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,103,640,0,0,0,743,0,0,0,743,0.0,True,False,743,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,111,634,0,0,0,745,0,0,0,745,0.0,True,False,745,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,104,632,0,0,0,736,0,0,0,736,0.0,True,False,736,5120,False,True,False,True,0
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,109,637,0,0,0,746,0,0,0,746,0.0,True,False,746,5120,False,True,False,True,0
W01,launch_gate,launch_gate,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,1193,1154,0,0,0,2347,0,0,0,2347,0.0,True,True,2347,5120,True,True,True,True,2347
W01,launch_gate,launch_gate,inflight_stable,glide,glide,transition_object,launch_entry_evidence_for_8_families,1175,1155,0,0,0,2330,0,0,0,2330,0.0,True,True,2330,5120,True,True,True,True,2330
W01,launch_gate,launch_gate,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,1196,1179,0,0,0,2375,0,0,0,2375,0.0,True,True,2375,5120,True,True,True,True,2375
W01,launch_gate,launch_gate,inflight_stable,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,1182,1174,0,0,0,2356,0,0,0,2356,0.0,True,True,2356,5120,True,True,True,True,2356
W01,launch_gate,launch_gate,inflight_stable,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,1196,1153,0,0,0,2349,0,0,0,2349,0.0,True,True,2349,5120,True,True,True,True,2349
W01,launch_gate,launch_gate,inflight_stable,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,1182,1157,0,0,0,2339,0,0,0,2339,0.0,True,True,2339,5120,True,True,True,True,2339
W01,launch_gate,launch_gate,inflight_stable,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,1185,1174,0,0,0,2359,0,0,0,2359,0.0,True,True,2359,5120,True,True,True,True,2359
W01,launch_gate,launch_gate,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,1183,1170,0,0,0,2353,0,0,0,2353,0.0,True,True,2353,5120,True,True,True,True,2353
W01,launch_gate,launch_gate,post_launch_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,1360,1413,0,0,0,2773,0,0,0,2773,0.0,True,True,2773,5120,True,True,True,True,2773
W01,launch_gate,launch_gate,post_launch_degraded,glide,glide,transition_object,launch_entry_evidence_for_8_families,1381,1409,0,0,0,2790,0,0,0,2790,0.0,True,True,2790,5120,True,True,True,True,2790
W01,launch_gate,launch_gate,post_launch_degraded,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,1358,1387,0,0,0,2745,0,0,0,2745,0.0,True,True,2745,5120,True,True,True,True,2745
W01,launch_gate,launch_gate,post_launch_degraded,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,1373,1391,0,0,0,2764,0,0,0,2764,0.0,True,True,2764,5120,True,True,True,True,2764
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,1356,1415,0,0,0,2771,0,0,0,2771,0.0,True,True,2771,5120,True,True,True,True,2771
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,1369,1412,0,0,0,2781,0,0,0,2781,0.0,True,True,2781,5120,True,True,True,True,2781
W01,launch_gate,launch_gate,post_launch_degraded,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,1370,1391,0,0,0,2761,0,0,0,2761,0.0,True,True,2761,5120,True,True,True,True,2761
W01,launch_gate,launch_gate,post_launch_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,1370,1397,0,0,0,2767,0,0,0,2767,0.0,True,True,2767,5120,True,True,True,True,2767
