episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r004_no_memory_baseline_p00002_rep00,12,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00002_rep00,13,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00002_rep00,14,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00002_rep00,15,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00002_rep00,16,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00002_rep00,17,2,0,v410_run004_seed00814_r00_e00002,814085,1628099,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W2,annular_gp_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,2,3,0.5870624318789681,-0.9145187611576251,0.6000000000000002,-0.09658646320957853,1.9366454130088626,0.23340876089564677,4.160943892321616,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00003_rep00,18,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00003_rep00,19,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00003_rep00,20,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00003_rep00,21,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00003_rep00,22,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00003_rep00,23,3,0,v410_run004_seed00814_r00_e00003,814122,1628140,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,3,4,0.00019367927443411905,-1.2894030442445135,0.0,0.19581708731628633,-0.07234558446909178,1.8829425402245783,7.549366608618356,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00004_rep00,24,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00004_rep00,25,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00004_rep00,26,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00004_rep00,27,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00004_rep00,28,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00004_rep00,29,4,0,v410_run004_seed00814_r00_e00004,814159,1628181,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.14882076621505988,-0.8808022675038842,0.6000000000000002,0.09154167301159277,0.1512653196828675,1.7957663854040677,6.431807734597747,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00005_rep00,30,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00005_rep00,31,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00005_rep00,32,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00005_rep00,33,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,5,6,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00005_rep00,34,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,5,6,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00005_rep00,35,5,0,v410_run004_seed00814_r00_e00005,814196,1628222,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,5,6,0.0,-0.8105163017430557,0.0,0.1277155288063998,0.6159094710151581,1.6735742272417862,4.3117725697027955,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00006_rep00,36,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00006_rep00,37,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00006_rep00,38,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00006_rep00,39,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,6,7,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00006_rep00,40,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,6,7,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00006_rep00,41,6,0,v410_run004_seed00814_r00_e00006,814233,1628263,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,6,7,-0.011108988313823847,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00007_rep00,42,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00007_rep00,43,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00007_rep00,44,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00007_rep00,45,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00007_rep00,46,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00007_rep00,47,7,0,v410_run004_seed00814_r00_e00007,814270,1628304,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W1,gaussian_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.10052985509697338,-0.15001938768736656,0.6000000000000002,0.09431079079087556,1.0013682245985667,1.9486123877140666,5.084413794593018,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00008_rep00,48,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00008_rep00,49,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00008_rep00,50,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00008_rep00,51,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,8,9,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00008_rep00,52,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,8,9,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_95_p00008_rep00,53,8,0,v410_run004_seed00814_r00_e00008,814307,1628345,context_plus_memory_lambda_0_95,v410_cfg_003_b0.05_h0.72_tb0.05,0.95,True,True,W2,annular_gp_single,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,8,9,0.08882518037141361,0.08839968244345253,0.23999999999999996,-0.0760516427705733,1.3948786000548403,1.555217245659691,5.667229209189146,simulation_only_paired_full_loop_validation_episode
v49_r004_no_memory_baseline_p00009_rep00,54,9,0,v410_run004_seed00814_r00_e00009,814344,1628386,no_memory_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.1374458434290368,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_static_map_baseline_p00009_rep00,55,9,0,v410_run004_seed00814_r00_e00009,814344,1628386,static_map_baseline,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.1374458434290368,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_only_without_memory_p00009_rep00,56,9,0,v410_run004_seed00814_r00_e00009,814344,1628386,context_only_without_memory,v410_cfg_003_b0.05_h0.72_tb0.05,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.1374458434290368,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_5_p00009_rep00,57,9,0,v410_run004_seed00814_r00_e00009,814344,1628386,context_plus_memory_lambda_0_5,v410_cfg_003_b0.05_h0.72_tb0.05,0.5,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,9,10,0.1374458434290368,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r004_context_plus_memory_lambda_0_8_p00009_rep00,58,9,0,v410_run004_seed00814_r00_e00009,814344,1628386,context_plus_memory_lambda_0_8,v410_cfg_003_b0.05_h0.72_tb0.05,0.8,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,9,10,0.1374458434290368,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
