episode_id,primitive_step_index,policy_id,context_id,W_layer,environment_mode,start_state_family,governor_mode,governor_config_id,governor_belief_weight,governor_maximum_hard_failure_risk,candidate_count,viable_count,decision_status,selected_compact_library_id,selected_primitive_variant_id,selected_primitive_id,selected_controller_id,selected_score,claim_status,paired_episode_index,replicate_id,common_random_key
v49_r004_no_memory_baseline_p00002_rep00,1,no_memory_baseline,v49_r004_no_memory_baseline_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25334607248513447,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_static_map_baseline_p00002_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00002_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.29915451056752995,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_static_map_baseline_p00002_rep00,1,static_map_baseline,v49_r004_static_map_baseline_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.21111382439248677,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_only_without_memory_p00002_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00002_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30411102361337455,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_only_without_memory_p00002_rep00,1,context_only_without_memory,v49_r004_context_only_without_memory_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25334607248513447,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_5_p00002_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00002_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30273184589201313,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_5_p00002_rep00,1,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25334607248513447,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_8_p00002_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00002_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3032285623560167,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_8_p00002_rep00,1,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25334607248513447,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_95_p00002_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00002_rep00_ctx00,W2,annular_gp_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30384905952793345,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_context_plus_memory_lambda_0_95_p00002_rep00,1,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00002_rep00_ctx01,W2,annular_gp_four,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25334607248513447,simulation_only_selector_decision,2,0,v410_run004_seed00814_r00_e00002
v49_r004_no_memory_baseline_p00003_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3040574104382119,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_static_map_baseline_p00003_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2991008973923673,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_context_only_without_memory_p00003_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3040574104382119,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_context_plus_memory_lambda_0_5_p00003_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.28869126078055696,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_context_plus_memory_lambda_0_8_p00003_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.2974808171135359,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_context_plus_memory_lambda_0_95_p00003_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00003_rep00_ctx00,W3,w3_randomised_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3023408884773454,simulation_only_selector_decision,3,0,v410_run004_seed00814_r00_e00003
v49_r004_no_memory_baseline_p00004_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30614291872430577,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_static_map_baseline_p00004_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30118640567846117,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_context_only_without_memory_p00004_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30614291872430577,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_context_plus_memory_lambda_0_5_p00004_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.29845500191361746,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_context_plus_memory_lambda_0_8_p00004_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3008797072718207,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_context_plus_memory_lambda_0_95_p00004_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00004_rep00_ctx00,W3,w3_randomised_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3045117386632965,simulation_only_selector_decision,4,0,v410_run004_seed00814_r00_e00004
v49_r004_no_memory_baseline_p00005_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3054194416084096,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_static_map_baseline_p00005_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.300462928562565,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_context_only_without_memory_p00005_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3054194416084096,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_context_plus_memory_lambda_0_5_p00005_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.29785496404768896,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_context_plus_memory_lambda_0_8_p00005_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.29972066478427095,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_context_plus_memory_lambda_0_95_p00005_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00005_rep00_ctx00,W0,dry_air,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3034977686349132,simulation_only_selector_decision,5,0,v410_run004_seed00814_r00_e00005
v49_r004_no_memory_baseline_p00006_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_static_map_baseline_p00006_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_context_only_without_memory_p00006_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_context_plus_memory_lambda_0_5_p00006_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_context_plus_memory_lambda_0_8_p00006_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_context_plus_memory_lambda_0_95_p00006_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00006_rep00_ctx00,W1,gaussian_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,58,0,blocked_no_viable_representative,,,,,-inf,simulation_only_selector_decision,6,0,v410_run004_seed00814_r00_e00006
v49_r004_no_memory_baseline_p00007_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3060875363687201,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_static_map_baseline_p00007_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3011310233228755,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_context_only_without_memory_p00007_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3060875363687201,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_context_plus_memory_lambda_0_5_p00007_rep00,0,context_plus_memory_lambda_0_5,v49_r004_context_plus_memory_lambda_0_5_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30447414168638554,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_context_plus_memory_lambda_0_8_p00007_rep00,0,context_plus_memory_lambda_0_8,v49_r004_context_plus_memory_lambda_0_8_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3025514090844096,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_context_plus_memory_lambda_0_95_p00007_rep00,0,context_plus_memory_lambda_0_95,v49_r004_context_plus_memory_lambda_0_95_p00007_rep00_ctx00,W1,gaussian_four,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.30438099898092413,simulation_only_selector_decision,7,0,v410_run004_seed00814_r00_e00007
v49_r004_no_memory_baseline_p00008_rep00,0,no_memory_baseline,v49_r004_no_memory_baseline_p00008_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3050038124447595,simulation_only_selector_decision,8,0,v410_run004_seed00814_r00_e00008
v49_r004_no_memory_baseline_p00008_rep00,1,no_memory_baseline,v49_r004_no_memory_baseline_p00008_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.2685763041850246,simulation_only_selector_decision,8,0,v410_run004_seed00814_r00_e00008
v49_r004_static_map_baseline_p00008_rep00,0,static_map_baseline,v49_r004_static_map_baseline_p00008_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3000472993989149,simulation_only_selector_decision,8,0,v410_run004_seed00814_r00_e00008
v49_r004_static_map_baseline_p00008_rep00,1,static_map_baseline,v49_r004_static_map_baseline_p00008_rep00_ctx01,W2,annular_gp_single,inflight_nominal,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,24,selected_compact_representative,postw3lib_baa2027f6148,primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,lqrta_mild_turn_left_37cc4cff5c73,-0.25213748907281847,simulation_only_selector_decision,8,0,v410_run004_seed00814_r00_e00008
v49_r004_context_only_without_memory_p00008_rep00,0,context_only_without_memory,v49_r004_context_only_without_memory_p00008_rep00_ctx00,W2,annular_gp_single,launch_gate,continuation_mode,v410_cfg_003_b0.05_h0.72_tb0.05,0.05,0.72,29,4,selected_compact_representative,postw3lib_a6629043b6f6,primvar_glide_launch_capable_ae800d158abe,glide,lqrta_glide_3b5087a1988e,-0.3050038124447595,simulation_only_selector_decision,8,0,v410_run004_seed00814_r00_e00008
