stage_id,start_state_family,transition_entry_class,transition_exit_class,primitive_id,primitive_family,entry_role,regime_label,accepted_count,weak_count,failed_count,rejected_count,blocked_count,continuation_valid_count,terminal_useful_count,hard_failure_count,entry_role_rejection_count,total_rows,rejection_rate,credible_launch_gate_outcome,r5_launch_entry_gate_passed
W01,inflight_boundary_near,boundary_near,hard_failure,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,172,0,0,0,0,172,0,172,0.0,False,False
W01,inflight_boundary_near,boundary_near,hard_failure,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,173,0,0,0,0,173,0,173,0.0,False,False
W01,inflight_boundary_near,boundary_near,hard_failure,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,172,0,0,0,0,172,0,172,0.0,False,False
W01,inflight_boundary_near,boundary_near,hard_failure,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,174,0,0,0,0,174,0,174,0.0,False,False
W01,inflight_boundary_near,boundary_near,hard_failure,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,171,0,0,0,0,171,0,171,0.0,False,False
W01,inflight_boundary_near,boundary_near,safe_terminal,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,427,0,0,0,0,427,0,0,427,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,426,0,0,0,0,426,0,0,426,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,428,0,0,0,0,428,0,0,428,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,429,0,0,0,0,429,0,0,429,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,427,0,0,0,0,427,0,0,427,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,428,0,0,0,0,428,0,0,428,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,426,0,0,0,0,426,0,0,426,0.0,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,429,0,0,0,0,429,0,0,429,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,391,751,0,0,0,1142,0,0,0,1142,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,391,748,0,0,0,1139,0,0,0,1139,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,399,742,0,0,0,1141,0,0,0,1141,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,392,751,0,0,0,1143,0,0,0,1143,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,391,751,0,0,0,1142,0,0,0,1142,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,396,746,0,0,0,1142,0,0,0,1142,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,394,748,0,0,0,1142,0,0,0,1142,0.0,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,395,748,0,0,0,1143,0,0,0,1143,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,71,139,0,0,0,210,0,0,0,210,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,61,143,0,0,0,204,0,0,0,204,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,64,145,0,0,0,209,0,0,0,209,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,65,138,0,0,0,203,0,0,0,203,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,72,138,0,0,0,210,0,0,0,210,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,75,133,0,0,0,208,0,0,0,208,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,71,148,0,0,0,219,0,0,0,219,0.0,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,71,142,0,0,0,213,0,0,0,213,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,37,51,0,0,0,88,0,0,0,88,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,44,53,0,0,0,97,0,0,0,97,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,42,48,0,0,0,90,0,0,0,90,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,42,52,0,0,0,94,0,0,0,94,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,36,52,0,0,0,88,0,0,0,88,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,34,56,0,0,0,90,0,0,0,90,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,33,46,0,0,0,79,0,0,0,79,0.0,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,32,52,0,0,0,84,0,0,0,84,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,615,1543,0,0,0,2158,0,0,0,2158,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,611,1547,0,0,0,2158,0,0,0,2158,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,612,1546,0,0,0,2158,0,0,0,2158,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,620,1538,0,0,0,2158,0,0,0,2158,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,603,1554,0,0,0,2157,0,0,0,2157,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,610,1547,0,0,0,2157,0,0,0,2157,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,603,1556,0,0,0,2159,0,0,0,2159,0.0,True,False
W01,inflight_nominal,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,622,1534,0,0,0,2156,0,0,0,2156,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,33,134,0,0,0,167,0,0,0,167,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,36,140,0,0,0,176,0,0,0,176,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,37,145,0,0,0,182,0,0,0,182,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,32,145,0,0,0,177,0,0,0,177,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,39,137,0,0,0,176,0,0,0,176,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,33,137,0,0,0,170,0,0,0,170,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,35,138,0,0,0,173,0,0,0,173,0.0,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,34,144,0,0,0,178,0,0,0,178,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,26,49,0,0,0,75,0,0,0,75,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,21,45,0,0,0,66,0,0,0,66,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,21,39,0,0,0,60,0,0,0,60,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,21,44,0,0,0,65,0,0,0,65,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,22,45,0,0,0,67,0,0,0,67,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,21,52,0,0,0,73,0,0,0,73,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,22,46,0,0,0,68,0,0,0,68,0.0,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,26,40,0,0,0,66,0,0,0,66,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,403,0,0,0,598,0,0,0,598,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,196,401,0,0,0,597,0,0,0,597,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,194,405,0,0,0,599,0,0,0,599,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,194,403,0,0,0,597,0,0,0,597,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,404,0,0,0,599,0,0,0,599,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,196,403,0,0,0,599,0,0,0,599,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,195,402,0,0,0,597,0,0,0,597,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,197,401,0,0,0,598,0,0,0,598,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,61,97,0,0,0,158,0,0,0,158,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,59,95,0,0,0,154,0,0,0,154,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,59,98,0,0,0,157,0,0,0,157,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,57,101,0,0,0,158,0,0,0,158,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,62,98,0,0,0,160,0,0,0,160,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,64,100,0,0,0,164,0,0,0,164,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,60,104,0,0,0,164,0,0,0,164,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,53,96,0,0,0,149,0,0,0,149,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,91,113,0,0,0,204,0,0,0,204,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,93,116,0,0,0,209,0,0,0,209,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,95,109,0,0,0,204,0,0,0,204,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,95,110,0,0,0,205,0,0,0,205,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,88,113,0,0,0,201,0,0,0,201,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,90,107,0,0,0,197,0,0,0,197,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,92,107,0,0,0,199,0,0,0,199,0.0,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,98,115,0,0,0,213,0,0,0,213,0.0,True,False
W01,launch_gate,launch_gate,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,682,1092,0,0,0,1774,0,0,0,1774,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,glide,glide,transition_object,launch_entry_evidence_for_8_families,680,1094,0,0,0,1774,0,0,0,1774,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,680,1094,0,0,0,1774,0,0,0,1774,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,681,1094,0,0,0,1775,0,0,0,1775,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,680,1092,0,0,0,1772,0,0,0,1772,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,681,1092,0,0,0,1773,0,0,0,1773,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,682,1093,0,0,0,1775,0,0,0,1775,0.0,True,True
W01,launch_gate,launch_gate,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,681,1094,0,0,0,1775,0,0,0,1775,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,286,505,0,0,0,791,0,0,0,791,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,glide,glide,transition_object,launch_entry_evidence_for_8_families,289,503,0,0,0,792,0,0,0,792,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,288,507,0,0,0,795,0,0,0,795,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,288,504,0,0,0,792,0,0,0,792,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,294,503,0,0,0,797,0,0,0,797,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,292,507,0,0,0,799,0,0,0,799,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,289,502,0,0,0,791,0,0,0,791,0.0,True,True
W01,launch_gate,launch_gate,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,297,505,0,0,0,802,0,0,0,802,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,709,566,0,0,0,1275,0,0,0,1275,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,glide,glide,transition_object,launch_entry_evidence_for_8_families,708,566,0,0,0,1274,0,0,0,1274,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,710,561,0,0,0,1271,0,0,0,1271,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,710,563,0,0,0,1273,0,0,0,1273,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,704,567,0,0,0,1271,0,0,0,1271,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,706,562,0,0,0,1268,0,0,0,1268,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,709,565,0,0,0,1274,0,0,0,1274,0.0,True,True
W01,launch_gate,launch_gate,post_launch_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,700,563,0,0,0,1263,0,0,0,1263,0.0,True,True
