primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,all_r7_modes_positive,both_w3_modes_positive,status_reason
primvar_energy_retaining_bank_transition_object_0b159ad1c646,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_19355a7c81fa,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_4p0_m_s,4.0,8ff46b682066369d514dc900d1d07586ba3620ca0b87b6983a2d8f928f70dc0d,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,469da5ed8dd519d58b40b388ba150d24e4896aa743876b7b6de15f89b1e15791,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,0.017453423387522225,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_0b159ad1c646__entry_inflight_stable,survived,True,160,0,160,0,0,0,152,152,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,55,1.0,0.0,0.0,0.2001829349900186,0.6119075062555205,0.8726527055303808,-0.0023897265388955016,0.0625,0.44875,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_19045785191b,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_2e0eb54bde30,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_8p0_m_s,8.0,dcdd6112c89c9db48249bd945246a07ca5b6105101c0531b6928588b42508e3a,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,81c19f8e4bdd6bc0ae1b862edbb5ef035c4fddacbab83a4f0d7cb2801b687868,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.09396388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_19045785191b__entry_inflight_stable,survived,True,160,0,160,0,0,0,153,153,0.95625,0.95625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,53,1.0,0.0,0.0,0.20016666774998,0.6119075062555205,0.8781410111579655,-0.0032433613287434744,0.063625,0.2625,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_2f23757206de,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_7fb64d261f94,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_3p5_m_s,3.5,9d9d9cb45e15f4d5d24a1b1e5bc8da9de332e838be100fa7cae777ad103077b2,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,55c73054e9e1bf2ae9ae9e9576bd3c253a324bd2e07f727b2df9d6e2fc2e4f14,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,0.017453423387522225,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_2f23757206de__entry_inflight_stable,survived,True,160,0,160,0,0,0,152,152,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,58,1.0,0.0,0.0,0.1999200665680822,0.6119075062555205,0.8830451627022091,-0.002339751967692165,0.06387499999999999,0.50375,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_5ec03387b24f,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_427202f8da57,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_7p5_m_s,7.499999999999999,b4996d7e550e66dbb70b2ff93936739065a718aad477f83c3006b4f8b6be52a0,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,ae3241e5744eaa86f28b61b2652c4727c0a755a624c3865f1607970ef3212181,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.07860645252588101,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_5ec03387b24f__entry_inflight_stable,survived,True,160,0,160,0,0,0,150,150,0.9375,0.9375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,58,1.0,0.0,0.0,0.1996580881031677,0.6119075062555205,0.8760253006739926,-0.0014647944827293,0.064625,0.34,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_68647dd11e03,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_d90603e0f010,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_3p0_m_s,3.0,00e572508ae5ea717be25e7c8999f73386084976ac641d55c49497f151c25ec4,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,48039669237aaba66d8ad3f4d83f6033298bfcf3a7b41bdd724024dfebf74552,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,0.017453423387522225,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_68647dd11e03__entry_inflight_stable,survived,True,160,0,160,0,0,0,153,153,0.95625,0.95625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,51,1.0,0.0,0.0,0.1990548425286311,0.6119075062555205,0.8771007308898007,-0.004043347670183694,0.0615,0.6112500000000001,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_6bfef2d1c7ae,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_678a23daf974,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_6p5_m_s,6.5,bd0f4be4d346e076c908b22036e457e9a8ad1291af7661a329e830eed7b7f7ae,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2868efc3d050d5eb8f9699e08a7779d0a87dd425b432044bb64fa1a06e5f8408,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.047162865063722775,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_6bfef2d1c7ae__entry_inflight_stable,survived,True,160,0,160,0,0,0,152,152,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,56,1.0,0.0,0.0,0.1994101557680716,0.6119075062555205,0.882984214816644,-0.0017398451996148295,0.06337499999999999,0.35375,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_8336b6a2e365,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_7155131a92d1,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_5p0_m_s,5.0,6c21f03b44303009eb0979d452e3e8977850a5cba8ef9a27248e9164cfa3b98b,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,0dabc80c069fbca5eeb88af516a98e874618076e1bd92a2e4e3bd587843db912,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,0.008443034912407797,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_8336b6a2e365__entry_inflight_stable,survived,True,160,0,160,0,0,0,151,151,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,58,1.0,0.0,0.0,0.1997693720067941,0.6119075062555205,0.8728016681314168,-0.0008452206350550093,0.0645,0.3725,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_900a81c00df5,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_0a871ac570e6,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_5p5_m_s,5.5,73c5779061cd7cb9b2b8d55099eab5a46fd43d8b818a80d77d36fe8246f5544b,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,98d2b853f3833ebd365fdef4d54689921ec1b2329d6933967515ccadbd3344be,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.012129073680384597,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_900a81c00df5__entry_inflight_stable,survived,True,160,0,160,0,0,0,154,154,0.9625,0.9625,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,55,1.0,0.0,0.0,0.2002250535927441,0.6119075062555205,0.874308360167459,-0.0018143159699351868,0.063125,0.45625,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_a48ca494414b,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_d429585712be,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_7p0_m_s,7.0,4c59a42febc876de420cee644dbb05250559f273bb7283a7d418c132eac7affd,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,41aa3645fd8ef33adb465b6c671395881904d06460c6e144f9346a48c5407356,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.0631024635872473,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_a48ca494414b__entry_inflight_stable,survived,True,160,0,160,0,0,0,152,152,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,57,1.0,0.0,0.0,0.1996319827444983,0.6119075062555205,0.8715358312322774,-0.002058864035858835,0.0635,0.36625,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_bd7884cd9b67,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_cd789ec76aa8,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_4p5_m_s,4.5,6463caebe94212c888063f0c45b6107307f0e48dc314b6a02697b68adad6302e,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b52016f8a6fdc45c2dbc0a476eb28ffaa3f9f09dbdd562854541dfecfd615758,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,0.017453423387522225,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_bd7884cd9b67__entry_inflight_stable,survived,True,160,0,160,0,0,0,151,151,0.94375,0.94375,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,54,1.0,0.0,0.0,0.2003195067866956,0.6119075062555205,0.8786892110470435,-0.0026039061391294705,0.063125,0.39,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_bf4fb44a7fec,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_80c0cf682e5e,31,energy_retaining_bank_robust_lhs_logqr_refbias_031,speed_bin_6p0_m_s,6.0,5596bdf556e869ad3d9e6b8b68a8cf54f9042fa5a9b1fec5a2ac75b6b59331fa,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b8670d3734143476dbcde4b332a8006486e8bf82d9c1b2bd62298e240fc0ecc5,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9172574279858113,""q_rates"":3.439715354946793,""q_surfaces"":0.10467458772897996,""q_velocity"":0.3139794688088968,""reference_bank_bias_rad"":-0.05,""reference_pitch_bias_rad"":-0.015,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.8058421877614819,""r_elevator"":1.2897113132132665,""r_rudder"":2.2931435699645286}","[0.0,0.0,0.0,0.11,-0.030374136206742147,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_bf4fb44a7fec__entry_inflight_stable,survived,True,160,0,160,0,0,0,152,152,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,57,1.0,0.0,0.0,0.2002408460575235,0.6119075062555205,0.884003950632775,-0.0027088630698558205,0.06325,0.47875000000000006,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,inflight_stable_high_probability_transition_survivor
primvar_energy_retaining_bank_transition_object_064a9d6571e8,energy_retaining_bank,transition_object,launch_gate,lqrta_energy_retaining_bank_069cd01300fa,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,speed_bin_3p0_m_s,3.0,e9a5dcb09575e000cde59f5115812f41a8e6db23d3a54bdefcc49c46deb5c9fe,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,cbc405aeff43de7ea07dd5a8490eb9c08511fdbcbab5a4683d6d0dea29949181,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":8.64,""q_rates"":2.16,""q_surfaces"":0.15,""q_velocity"":0.6,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.9900000000000001,""r_rudder"":1.32}","[0.0,0.0,0.0,0.16,0.057453423387522226,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_064a9d6571e8__entry_launch_gate,route_usable,True,160,0,160,0,0,0,88,88,0.55,0.55,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,48,1.0,0.0,0.0,0.0042965023720533,1.0593041378156358,1.597179200505475,-0.016196499550247927,0.007000000000000001,0.8550000000000001,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
