t_read_host_s,line_text
0.1574784,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,1337980067"
0.9243604,"RX_EVENT,0,0,1338739307,32768,32768,32768,32768"
0.9243604,"OK_EVENT,SET_NEUTRAL"
0.9243604,"COMMIT_EVENT,0,0,1338739307,1338747650,496282,1500,1500,1500,1500,1500,1500,1500,1500"
6.2395584,"RX_EVENT,0,0,1344058629,32768,32768,32768,32768"
6.2609691,"COMMIT_EVENT,0,0,1344058629,1344067650,496548,1500,1500,1500,1500,1500,1500,1500,1500"
6.2609691,"RX_EVENT,1,0,1344070349,32768,32768,32768,32768"
6.2753719,"COMMIT_EVENT,1,0,1344070349,1344087650,496549,1500,1500,1500,1500,1500,1500,1500,1500"
6.2753719,"RX_EVENT,2,0,1344091762,32768,32768,32768,32768"
6.2886388,"COMMIT_EVENT,2,0,1344091762,1344107650,496550,1500,1500,1500,1500,1500,1500,1500,1500"
6.303796,"RX_EVENT,3,0,1344119452,32768,32768,32768,32768"
6.3157565,"COMMIT_EVENT,3,0,1344119452,1344127650,496551,1500,1500,1500,1500,1500,1500,1500,1500"
6.3297089,"RX_EVENT,4,0,1344146583,32768,32768,32768,32768"
6.3297089,"COMMIT_EVENT,4,0,1344146583,1344147650,496552,1500,1500,1500,1500,1500,1500,1500,1500"
6.3518695,"RX_EVENT,5,0,1344160517,32768,32768,32768,32768"
6.3518695,"COMMIT_EVENT,5,0,1344160517,1344167650,496553,1500,1500,1500,1500,1500,1500,1500,1500"
6.3761748,"RX_EVENT,6,0,1344194169,32768,32768,32768,32768"
6.3988633,"COMMIT_EVENT,6,0,1344194169,1344207650,496555,1500,1500,1500,1500,1500,1500,1500,1500"
6.4100121,"RX_EVENT,7,0,1344217467,32768,32768,32768,32768"
6.4100121,"COMMIT_EVENT,7,0,1344217467,1344227650,496556,1500,1500,1500,1500,1500,1500,1500,1500"
6.4221745,"RX_EVENT,8,0,1344240768,32768,32768,32768,32768"
6.4468397,"COMMIT_EVENT,8,0,1344240768,1344247650,496557,1500,1500,1500,1500,1500,1500,1500,1500"
6.4468397,"RX_EVENT,9,0,1344262868,32768,32768,32768,32768"
6.4593329,"COMMIT_EVENT,9,0,1344262868,1344267650,496558,1500,1500,1500,1500,1500,1500,1500,1500"
6.4718627,"RX_EVENT,10,0,1344290094,32768,32768,32768,32768"
6.4855188,"COMMIT_EVENT,10,0,1344290094,1344307650,496560,1500,1500,1500,1500,1500,1500,1500,1500"
6.4993947,"RX_EVENT,11,0,1344316827,32768,32768,32768,32768"
6.5212224,"COMMIT_EVENT,11,0,1344316827,1344327650,496561,1500,1500,1500,1500,1500,1500,1500,1500"
6.5212224,"RX_EVENT,12,0,1344340962,32768,32768,32768,32768"
6.5323152,"COMMIT_EVENT,12,0,1344340962,1344347650,496562,1500,1500,1500,1500,1500,1500,1500,1500"
6.546186,"RX_EVENT,13,0,1344363134,32768,32768,32768,32768"
6.546186,"COMMIT_EVENT,13,0,1344363134,1344367650,496563,1500,1500,1500,1500,1500,1500,1500,1500"
6.579194,"RX_EVENT,14,0,1344386905,32768,32768,32768,32768"
6.579194,"COMMIT_EVENT,14,0,1344386905,1344387650,496564,1500,1500,1500,1500,1500,1500,1500,1500"
6.6108111,"RX_EVENT,15,0,1344419882,32768,32768,32768,32768"
6.6108111,"COMMIT_EVENT,15,0,1344419882,1344427650,496566,1500,1500,1500,1500,1500,1500,1500,1500"
6.6234159,"RX_EVENT,16,0,1344441583,32768,32768,32768,32768"
6.6234159,"COMMIT_EVENT,16,0,1344441583,1344447650,496567,1500,1500,1500,1500,1500,1500,1500,1500"
6.6556023,"RX_EVENT,17,0,1344465051,32768,32768,32768,32768"
6.6556023,"COMMIT_EVENT,17,0,1344465051,1344467650,496568,1500,1500,1500,1500,1500,1500,1500,1500"
6.6666882,"RX_EVENT,18,0,1344486372,32768,32768,32768,32768"
6.6666882,"COMMIT_EVENT,18,0,1344486372,1344487650,496569,1500,1500,1500,1500,1500,1500,1500,1500"
6.6988361,"RX_EVENT,19,0,1344517857,32768,32768,32768,32768"
6.7209881,"COMMIT_EVENT,19,0,1344517857,1344527650,496571,1500,1500,1500,1500,1500,1500,1500,1500"
6.7312191,"RX_EVENT,20,0,1344540749,32768,32768,32768,32768"
6.7312191,"COMMIT_EVENT,20,0,1344540749,1344547650,496572,1500,1500,1500,1500,1500,1500,1500,1500"
6.7529207,"RX_EVENT,21,0,1344561962,32768,32768,32768,32768"
6.7529207,"COMMIT_EVENT,21,0,1344561962,1344567650,496573,1500,1500,1500,1500,1500,1500,1500,1500"
6.7727996,"RX_EVENT,22,0,1344592849,32768,32768,32768,32768"
6.7928173,"COMMIT_EVENT,22,0,1344592849,1344607650,496575,1500,1500,1500,1500,1500,1500,1500,1500"
6.7928173,"RX_EVENT,23,0,1344612949,32768,32768,32768,32768"
6.8126954,"COMMIT_EVENT,23,0,1344612949,1344627650,496576,1500,1500,1500,1500,1500,1500,1500,1500"
6.8234672,"RX_EVENT,24,0,1344643455,32768,32768,32768,32768"
6.8445067,"COMMIT_EVENT,24,0,1344643455,1344647650,496577,1500,1500,1500,1500,1500,1500,1500,1500"
6.8558123,"RX_EVENT,25,0,1344663246,32768,32768,32768,32768"
6.8558123,"COMMIT_EVENT,25,0,1344663246,1344667650,496578,1500,1500,1500,1500,1500,1500,1500,1500"
6.8673791,"RX_EVENT,26,0,1344686650,32768,32768,32768,32768"
6.8673791,"COMMIT_EVENT,26,0,1344686650,1344687650,496579,1500,1500,1500,1500,1500,1500,1500,1500"
6.8957781,"RX_EVENT,27,0,1344716198,32768,32768,32768,32768"
6.9176104,"COMMIT_EVENT,27,0,1344716198,1344727650,496581,1500,1500,1500,1500,1500,1500,1500,1500"
6.9176104,"RX_EVENT,28,0,1344737250,32768,32768,32768,32768"
6.9278486,"COMMIT_EVENT,28,0,1344737250,1344747650,496582,1500,1500,1500,1500,1500,1500,1500,1500"
6.9494108,"RX_EVENT,29,0,1344767953,32768,32768,32768,32768"
6.9703677,"COMMIT_EVENT,29,0,1344767953,1344787650,496584,1500,1500,1500,1500,1500,1500,1500,1500"
6.9703677,"RX_EVENT,30,0,1344790451,32768,32768,32768,32768"
6.988565,"COMMIT_EVENT,30,0,1344790451,1344807650,496585,1500,1500,1500,1500,1500,1500,1500,1500"
7.0068212,"RX_EVENT,31,0,1344819251,32768,32768,32768,32768"
7.0068212,"COMMIT_EVENT,31,0,1344819251,1344827650,496586,1500,1500,1500,1500,1500,1500,1500,1500"
7.018185,"RX_EVENT,32,0,1344837579,32768,32768,32768,32768"
7.0387009,"COMMIT_EVENT,32,0,1344837579,1344847650,496587,1500,1500,1500,1500,1500,1500,1500,1500"
7.0511537,"RX_EVENT,33,0,1344869545,32768,32768,32768,32768"
7.0739251,"COMMIT_EVENT,33,0,1344869545,1344887650,496589,1500,1500,1500,1500,1500,1500,1500,1500"
7.085213,"RX_EVENT,34,0,1344892520,32768,32768,32768,32768"
7.096564,"COMMIT_EVENT,34,0,1344892520,1344907650,496590,1500,1500,1500,1500,1500,1500,1500,1500"
7.096564,"RX_EVENT,35,0,1344916041,32768,32768,32768,32768"
7.1176861,"COMMIT_EVENT,35,0,1344916041,1344927650,496591,1500,1500,1500,1500,1500,1500,1500,1500"
7.1176861,"RX_EVENT,36,0,1344936909,32768,32768,32768,32768"
7.1280896,"COMMIT_EVENT,36,0,1344936909,1344947650,496592,1500,1500,1500,1500,1500,1500,1500,1500"
7.1490096,"RX_EVENT,37,0,1344967536,32768,32768,32768,32768"
7.1798974,"COMMIT_EVENT,37,0,1344967536,1344987650,496594,1500,1500,1500,1500,1500,1500,1500,1500"
7.1798974,"RX_EVENT,38,0,1344989765,32768,32768,32768,32768"
7.1907636,"COMMIT_EVENT,38,0,1344989765,1345007650,496595,1500,1500,1500,1500,1500,1500,1500,1500"
7.1907636,"RX_EVENT,39,0,1345010647,32768,32768,32768,32768"
7.2097922,"COMMIT_EVENT,39,0,1345010647,1345027650,496596,1500,1500,1500,1500,1500,1500,1500,1500"
7.2202744,"RX_EVENT,40,0,1345040541,32768,32768,32768,32768"
7.238153,"COMMIT_EVENT,40,0,1345040541,1345047650,496597,1500,1500,1500,1500,1500,1500,1500,1500"
7.2498548,"RX_EVENT,41,0,1345068896,32768,32768,32768,32768"
7.2721784,"COMMIT_EVENT,41,0,1345068896,1345087650,496599,1500,1500,1500,1500,1500,1500,1500,1500"
7.2721784,"RX_EVENT,42,0,1345090093,32768,32768,32768,32768"
7.2957075,"COMMIT_EVENT,42,0,1345090093,1345107650,496600,1500,1500,1500,1500,1500,1500,1500,1500"
7.2957075,"RX_EVENT,43,0,1345114169,32768,32768,32768,32768"
7.3178766,"COMMIT_EVENT,43,0,1345114169,1345127650,496601,1500,1500,1500,1500,1500,1500,1500,1500"
7.3178766,"RX_EVENT,44,0,1345135910,32768,32768,32768,32768"
7.3301011,"COMMIT_EVENT,44,0,1345135910,1345147650,496602,1500,1500,1500,1500,1500,1500,1500,1500"
7.3417164,"RX_EVENT,45,0,1345160915,32768,32768,32768,32768"
7.3619749,"COMMIT_EVENT,45,0,1345160915,1345167650,496603,1500,1500,1500,1500,1500,1500,1500,1500"
7.3728354,"RX_EVENT,46,0,1345192741,32768,32768,32768,32768"
